section_name,firstname,pub_date
N.Y. / Region,Corey,2015-04-05
N.Y. / Region,Gloria,2015-04-05
Sports,Bill,2015-04-05
The Upshot,Tyler,2015-04-05
N.Y. / Region,Sam,2015-04-05
Real Estate,Michelle,2015-04-05
Real Estate,Michelle,2015-04-05
Real Estate,Joanne,2015-04-05
Real Estate,Vivian,2015-04-05
Real Estate,Lisa,2015-04-05
Sports,Tyler,2015-04-05
N.Y. / Region,Ginia,2015-04-05
Sports,Tyler,2015-04-05
Books,Vivian,2015-04-05
Books,Ted,2015-04-05
Books,Janice,2015-04-05
Books,Mary,2015-04-05
Books,Anna,2015-04-05
Books,Joyce,2015-04-05
Books,Katherine,2015-04-05
Books,Patricia,2015-04-05
Books,Alexander,2015-04-05
Books,Marilyn,2015-04-05
Books,Ihsan,2015-04-05
Books,John,2015-04-05
Books,Amanda,2015-04-05
Travel,Katie,2015-04-05
Travel,Adam,2015-04-05
Travel,Luisita,2015-04-05
Real Estate,Michelle,2015-04-05
Real Estate,Julie,2015-04-05
Opinion,Frank,2015-04-05
Magazine,Jenna,2015-04-05
Magazine,Malia,2015-04-05
Magazine,Charles,2015-04-05
Magazine,Meghan,2015-04-05
Magazine,Interview,2015-04-05
Movies,Matthew,2015-04-05
Job Market,Rob,2015-04-05
Style,Philip,2015-04-05
Style,Meghan,2015-04-05
Universal,Por,2015-04-05
Sports,Billy,2015-04-05
Movies,Amanda,2015-04-05
Movies,J.,2015-04-05
Theater,Lorne,2015-04-05
Movies,Cara,2015-04-05
Movies,Mekado,2015-04-05
Sports,Tyler,2015-04-05
Theater,Michael,2015-04-05
Sports,Tyler,2015-04-05
Travel,David,2015-04-05
Books,Philip,2015-04-05
Travel,Paola,2015-04-05
Real Estate,Joyce,2015-04-05
Arts,Frank,2015-04-05
Theater,Roslyn,2015-04-05
Magazine,Lili,2015-04-05
Magazine,Photographs,2015-04-05
Travel,Sam,2015-04-05
The Upshot,Jeremy,2015-04-05
Business Day,Adam,2015-04-05
Books,Khalil,2015-04-05
Business Day,Mary,2015-04-05
Travel,Seth,2015-04-05
Theater,Ben,2015-04-05
Magazine,Sam,2015-04-05
Real Estate,Ray,2015-04-05
Magazine,Amy,2015-04-05
Magazine,Adam,2015-04-05
Magazine,Troy,2015-04-05
Travel,John,2015-04-05
Travel,Cheryl,2015-04-05
Travel,Ondine,2015-04-05
Books,Susan,2015-04-05
Books,Steve,2015-04-05
Arts,Jeremy,2015-04-05
Arts,Jeremy,2015-04-05
Business Day,Daniel,2015-04-05
Travel,Stephanie,2015-04-05
Books,Anna,2015-04-05
Magazine,Charles,2015-04-05
Magazine,Colson,2015-04-05
Books,Brad,2015-04-05
Books,Jason,2015-04-05
Books,Craig,2015-04-05
Books,Carol,2015-04-05
Books,Gregory,2015-04-05
Magazine,Wil,2015-04-06
Fashion & Style,Jonah,2015-04-06
Arts,Dave,2015-04-06
N.Y. / Region,Photographs,2015-04-06
Arts,David,2015-04-06
Arts,Brooks,2015-04-06
World,Karen,2015-04-06
Fashion & Style,Jonah,2015-04-06
Crosswords/Games,Deb,2015-04-06
false,Maggie,2015-04-06
Theater,Erik,2015-04-06
false,Lawrence,2015-04-06
false,Jan,2015-04-06
Arts,Michael,2015-04-06
Opinion,Andrew,2015-04-06
false,Nicholas,2015-04-06
false,Royal,2015-04-06
U.S.,Eureka,2015-04-06
false,Alan,2015-04-06
false,Alainna,2015-04-06
false,Anna,2015-04-06
Opinion,Mark,2015-04-06
false,Aly,2015-04-06
false,Ann,2015-04-06
Opinion,Paul,2015-04-06
false,Andrew,2015-04-06
false,Jeff,2015-04-06
Your Money,Carl,2015-04-06
false,First,2015-04-06
Arts,Cara,2015-04-06
Arts,William,2015-04-06
Travel,Joshua,2015-04-06
Crosswords & Games,Gary,2015-04-06
false,Dana,2015-04-06
false,First,2015-04-06
,International,2015-04-06
,International,2015-04-06
World,Becky,2015-04-06
false,Fred,2015-04-06
false,Rocky,2015-04-06
false,Vanessa,2015-04-06
false,Dealbook,2015-04-06
false,Alan,2015-04-06
Opinion,Will,2015-04-06
Opinion,Linda,2015-04-06
Opinion,George,2015-04-06
N.Y. / Region,Tatiana,2015-04-06
false,Jane,2015-04-06
NYT Now,Adeel,2015-04-06
Opinion,Hugh,2015-04-06
Opinion,Paul,2015-04-06
Multimedia,David,2015-04-06
Sports,Joe,2015-04-06
World,Rick,2015-04-06
Sports,Jonah,2015-04-06
Arts,Kathryn,2015-04-06
Sports,Stuart,2015-04-06
Sports,Zach,2015-04-06
Sports,Michael,2015-04-06
Business Day,John,2015-04-06
Business Day,Steve,2015-04-06
Sports,Allan,2015-04-06
Sports,Marc,2015-04-06
Sports,Karen,2015-04-06
U.S.,Albert,2015-04-06
U.S.,Carol,2015-04-06
Sports,Harvey,2015-04-06
U.S.,Deborah,2015-04-06
Sports,Christopher,2015-04-06
Sports,Ben,2015-04-06
Sports,Richard,2015-04-06
Sports,Michael,2015-04-06
N.Y. / Region,Al,2015-04-06
Sports,Zach,2015-04-06
Science,Justin,2015-04-06
N.Y. / Region,Stuart,2015-04-06
Sports,David,2015-04-06
N.Y. / Region,Corey,2015-04-06
Sports,Karen,2015-04-06
U.S.,Rick,2015-04-06
World,Hari,2015-04-06
Sports,William,2015-04-06
Technology,Natasha,2015-04-06
U.S.,Mitch,2015-04-06
World,David,2015-04-06
U.S.,Michael,2015-04-06
Business Day,Hiroko,2015-04-06
Sports,Jonathan,2015-04-06
World,Tim,2015-04-06
U.S.,Clyde,2015-04-06
Sports,Michael,2015-04-06
U.S.,Monica,2015-04-06
Business Day,Jonathan,2015-04-06
Business Day,Ravi,2015-04-06
World,Salman,2015-04-06
Business Day,Rebecca,2015-04-06
World,Thomas,2015-04-06
World,Peter,2015-04-06
Arts,Jon,2015-04-06
Arts,Zachary,2015-04-06
Theater,Michael,2015-04-06
Arts,Rachel,2015-04-06
Business Day,Sydney,2015-04-06
Arts,Kathryn,2015-04-06
Business Day,Landon,2015-04-06
Crosswords & Games,Phillip,2015-04-06
Opinion,Thomas,2015-04-06
Business Day,Eric,2015-04-06
Arts,Gia,2015-04-06
Business Day,David,2015-04-06
World,Jeffrey,2015-04-06
Opinion,Constance,2015-04-06
Opinion,Beppe,2015-04-06
Opinion,Ho-fung,2015-04-06
Theater,Laura,2015-04-06
World,Andrew,2015-04-06
Movies,Brooks,2015-04-06
N.Y. / Region,Rachel,2015-04-06
N.Y. / Region,James,2015-04-06
World,David,2015-04-06
Sports,Rob,2015-04-06
Arts,Ashley,2015-04-06
Sports,Frank,2015-04-06
Arts,Scott,2015-04-06
Sports,Victor,2015-04-06
Arts,Joe,2015-04-07
Arts,Damon,2015-04-07
Crosswords/Games,Deb,2015-04-07
false,Anahad,2015-04-07
Arts,Megan,2015-04-07
Movies,Stephen,2015-04-07
Arts,Ben,2015-04-07
Technology,Quentin,2015-04-07
false,Julie,2015-04-07
Travel,Elaine,2015-04-07
World,Amy,2015-04-07
Opinion,Paul,2015-04-07
false,Lindsey,2015-04-07
U.S.,Kj,2015-04-07
false,Andrew,2015-04-07
false,First,2015-04-07
U.S.,Quynhanh,2015-04-07
false,Alex,2015-04-07
Universal,Por,2015-04-07
false,First,2015-04-07
Arts,Jason,2015-04-07
false,Erika,2015-04-07
Arts,Erik,2015-04-07
Automobiles,Tom,2015-04-07
Universal,Por,2015-04-07
,International,2015-04-07
Travel,Shivani,2015-04-07
Travel,Matt,2015-04-07
false,Anna,2015-04-07
Arts,John,2015-04-07
Arts,Andrew,2015-04-07
,International,2015-04-07
U.S.,T.,2015-04-07
false,James,2015-04-07
Opinion,Paul,2015-04-07
false,Marella,2015-04-07
Opinion,Paul,2015-04-07
Travel,Elaine,2015-04-07
false,Andrew,2015-04-07
Technology,Steve,2015-04-07
Technology,Nick,2015-04-07
Business Day,Kevin,2015-04-07
false,Vanessa,2015-04-07
false,Sei,2015-04-07
N.Y. / Region,James,2015-04-07
,Philip,2015-04-07
Arts,Erik,2015-04-07
World,Austin,2015-04-07
Opinion,Kevin,2015-04-07
N.Y. / Region,Tatiana,2015-04-07
NYT Now,Adeel,2015-04-07
Fashion & Style,Jake,2015-04-07
World,Thomas,2015-04-07
Opinion,Charles,2015-04-07
The Upshot,David,2015-04-07
Opinion,Bernice,2015-04-07
Opinion,David,2015-04-07
Opinion,Norman,2015-04-07
Multimedia,Andrew,2015-04-07
World,Austin,2015-04-07
Sports,Pat,2015-04-07
Arts,Kathryn,2015-04-07
Sports,Scott,2015-04-07
Sports,Pat,2015-04-07
Technology,Conor,2015-04-07
Health,Kate,2015-04-07
Sports,Zach,2015-04-07
Sports,Allan,2015-04-07
Sports,Jonathan,2015-04-07
Sports,William,2015-04-07
World,Hari,2015-04-07
Sports,Marc,2015-04-07
World,Jonathan,2015-04-07
N.Y. / Region,Stephanie,2015-04-07
Sports,Juliet,2015-04-07
Science,John,2015-04-07
Business Day,Paul,2015-04-07
N.Y. / Region,James,2015-04-07
World,Ashley,2015-04-07
World,Isma'il,2015-04-07
Sports,Tyler,2015-04-07
U.S.,Guy,2015-04-07
World,Rick,2015-04-07
U.S.,Coral,2015-04-07
Sports,Harvey,2015-04-07
Business Day,Ravi,2015-04-07
N.Y. / Region,Alexander,2015-04-07
World,Jim,2015-04-07
N.Y. / Region,Al,2015-04-07
U.S.,Deborah,2015-04-07
U.S.,Ashley,2015-04-07
Arts,Stephen,2015-04-07
Business Day,Michael,2015-04-07
Sports,Tim,2015-04-07
Business Day,Jad,2015-04-07
Business Day,Stephanie,2015-04-07
Sports,Harvey,2015-04-07
Arts,Jon,2015-04-07
Arts,Jon,2015-04-07
Arts,Dave,2015-04-07
U.S.,Dave,2015-04-07
Arts,Mike,2015-04-07
Sports,Tom,2015-04-07
Business Day,Emily,2015-04-07
Arts,Brian,2015-04-07
Arts,Stephen,2015-04-07
Arts,Brian,2015-04-07
Theater,Alexis,2015-04-07
Business Day,Noam,2015-04-07
Theater,Laura,2015-04-07
Theater,Alexis,2015-04-07
Theater,Laura,2015-04-07
Science,Kenneth,2015-04-07
Books,Dwight,2015-04-07
U.S.,Helene,2015-04-07
Opinion,Lawrence,2015-04-07
World,David,2015-04-07
Science,Rachel,2015-04-07
Business Day,John,2015-04-07
Business Day,Peter,2015-04-07
Business Day,Robert,2015-04-07
Business Day,Emily,2015-04-07
Business Day,Anita,2015-04-07
Sports,Ken,2015-04-07
World,Maïa,2015-04-07
Health,Donald,2015-04-07
World,Somini,2015-04-07
N.Y. / Region,Marc,2015-04-07
Sports,Victor,2015-04-07
World,Salman,2015-04-07
Sports,Billy,2015-04-07
World,Andrew,2015-04-07
World,Jeffrey,2015-04-07
Science,C.,2015-04-07
Business Day,Michael,2015-04-07
U.S.,Robert,2015-04-07
Business Day,Ben,2015-04-07
World,Gardiner,2015-04-07
U.S.,Jeremy,2015-04-07
Science,Douglas,2015-04-07
Business Day,Amy,2015-04-07
U.S.,Patrick,2015-04-07
Science,Douglas,2015-04-07
Business Day,Jonathan,2015-04-07
Science,John,2015-04-07
Science,Erica,2015-04-07
World,Tim,2015-04-07
World,Celestine,2015-04-07
Business Day,Michael,2015-04-07
U.S.,Richard,2015-04-07
Science,Douglas,2015-04-07
Sports,Victor,2015-04-07
World,Isabel,2015-04-07
The Upshot,Steve,2015-04-07
N.Y. / Region,Kate,2015-04-07
World,Isabel,2015-04-07
World,Jeffrey,2015-04-07
Business Day,Michael,2015-04-07
Opinion,Roger,2015-04-07
Opinion,Tuong,2015-04-07
N.Y. / Region,Matt,2015-04-07
U.S.,Adam,2015-04-07
U.S.,Emmarie,2015-04-07
U.S.,Katharine,2015-04-07
The Upshot,Austin,2015-04-07
N.Y. / Region,Steven,2015-04-07
Arts,Sam,2015-04-07
U.S.,Mitch,2015-04-07
Science,Carl,2015-04-07
Science,Douglas,2015-04-07
Science,Dennis,2015-04-07
N.Y. / Region,Sam,2015-04-07
Universal,Por,2015-04-08
Universal,Por,2015-04-08
Arts,Helen,2015-04-08
Arts,Andrew,2015-04-08
Crosswords/Games,Deb,2015-04-08
Fashion & Style,Erica,2015-04-08
U.S.,Richard,2015-04-08
N.Y. / Region,Bill,2015-04-08
Arts,Jennifer,2015-04-08
Technology,Quentin,2015-04-08
Movies,Dtif,2015-04-08
false,Steffie,2015-04-08
World,Didi,2015-04-08
false,Anna,2015-04-08
false,Julie,2015-04-08
false,Alan,2015-04-08
false,Sarah,2015-04-08
Arts,Ben,2015-04-08
false,Alan,2015-04-08
false,Nicholas,2015-04-08
false,Jeffrey,2015-04-08
Arts,Erik,2015-04-08
Arts,Barbara,2015-04-08
false,Vikas,2015-04-08
false,Paula,2015-04-08
false,Carl,2015-04-08
false,Maggie,2015-04-08
false,Francis,2015-04-08
Travel,Fritzie,2015-04-08
Travel,Elaine,2015-04-08
Arts,Joe,2015-04-08
Arts,Graham,2015-04-08
false,Claire,2015-04-08
false,Jeremy,2015-04-08
,International,2015-04-08
Arts,Christopher,2015-04-08
Technology,Quentin,2015-04-08
Technology,Kit,2015-04-08
Books,Maria,2015-04-08
false,Eviana,2015-04-08
false,Andrew,2015-04-08
false,Nick,2015-04-08
,International,2015-04-08
false,Nicholas,2015-04-08
false,Monica,2015-04-08
N.Y. / Region,Ivana,2015-04-08
Arts,Michael,2015-04-08
U.S.,Kj,2015-04-08
Food,Food,2015-04-08
false,Alice,2015-04-08
T Magazine,Barbara,2015-04-08
false,Vanessa,2015-04-08
N.Y. / Region,Saul,2015-04-08
Opinion,Paul,2015-04-08
Technology,Farhad,2015-04-08
U.S.,Lisa,2015-04-08
World,Jane,2015-04-08
false,Dealbook,2015-04-08
Opinion,Joris,2015-04-08
Opinion,Joris,2015-04-08
Magazine,Colin,2015-04-08
Opinion,Thomas,2015-04-08
Opinion,Barron,2015-04-08
N.Y. / Region,Tatiana,2015-04-08
NYT Now,Adeel,2015-04-08
Health,Gretchen,2015-04-08
Education,Natalia,2015-04-08
Opinion,Steve,2015-04-08
Opinion,Mark,2015-04-08
Multimedia,John,2015-04-08
Technology,Rebecca,2015-04-08
Sports,Robert,2015-04-08
Arts,Kathryn,2015-04-08
U.S.,Mitch,2015-04-08
Your Money,Tara,2015-04-08
T Magazine,Alice,2015-04-08
U.S.,John,2015-04-08
Sports,Pat,2015-04-08
N.Y. / Region,Ashley,2015-04-08
Business Day,Stephanie,2015-04-08
U.S.,Sabrina,2015-04-08
U.S.,Erica,2015-04-08
Sports,Harvey,2015-04-08
Sports,Scott,2015-04-08
N.Y. / Region,Jim,2015-04-08
N.Y. / Region,Benjamin,2015-04-08
Theater,Charles,2015-04-08
Theater,Ben,2015-04-08
Sports,Tim,2015-04-08
Sports,Karen,2015-04-08
U.S.,Julie,2015-04-08
U.S.,Michael,2015-04-08
Arts,Douglas,2015-04-08
Sports,Bill,2015-04-08
World,Elisabeth,2015-04-08
World,Rick,2015-04-08
Arts,Daniel,2015-04-08
Sports,Bill,2015-04-08
N.Y. / Region,Kate,2015-04-08
World,William,2015-04-08
Business Day,Gretchen,2015-04-08
Science,James,2015-04-08
Real Estate,Hiroko,2015-04-08
U.S.,Jess,2015-04-08
U.S.,Ron,2015-04-08
World,Tim,2015-04-08
N.Y. / Region,Sam,2015-04-08
N.Y. / Region,Nate,2015-04-08
Your Money,Ann,2015-04-08
Business Day,Stanley,2015-04-08
N.Y. / Region,Vivian,2015-04-08
World,David,2015-04-08
U.S.,Michael,2015-04-08
Business Day,Victor,2015-04-08
World,Salman,2015-04-08
Business Day,Ben,2015-04-08
U.S.,Erik,2015-04-08
Books,Alexandra,2015-04-08
Arts,Tom,2015-04-08
Arts,Vivien,2015-04-08
Arts,Neil,2015-04-08
Real Estate,Rosalie,2015-04-08
World,Andrew,2015-04-08
Business Day,William,2015-04-08
World,Thomas,2015-04-08
Real Estate,C.,2015-04-08
U.S.,Jeremy,2015-04-08
Sports,Marc,2015-04-08
Books,Terry,2015-04-08
Real Estate,Vivian,2015-04-08
Business Day,Clifford,2015-04-08
U.S.,Emmarie,2015-04-08
Business Day,Landon,2015-04-08
Food,Florence,2015-04-08
U.S.,Adam,2015-04-08
World,Kareem,2015-04-08
U.S.,Tamar,2015-04-08
Sports,Victor,2015-04-08
Sports,Richard,2015-04-08
Business Day,Eduardo,2015-04-08
World,Rod,2015-04-08
Sports,David,2015-04-08
World,Isabel,2015-04-08
Business Day,Peter,2015-04-08
World,Steven,2015-04-08
The Upshot,Derek,2015-04-08
World,Katrin,2015-04-08
Food,James,2015-04-08
U.S.,Jeremy,2015-04-08
Food,Mark,2015-04-08
N.Y. / Region,Al,2015-04-08
Business Day,Quentin,2015-04-08
The Upshot,Claire,2015-04-08
Food,Pete,2015-04-08
The Upshot,Justin,2015-04-08
Business Day,John,2015-04-08
World,Hari,2015-04-08
Sports,Michael,2015-04-08
Business Day,Mark,2015-04-08
The Upshot,Nate,2015-04-08
Business Day,David,2015-04-08
Sports,Victor,2015-04-08
World,Salman,2015-04-08
The Upshot,Jared,2015-04-08
World,Rod,2015-04-08
Opinion,Soeren,2015-04-08
Opinion,Ibsen,2015-04-08
U.S.,Jeremy,2015-04-08
World,Sebnem,2015-04-08
Arts,Nina,2015-04-08
Business Day,Paul,2015-04-08
U.S.,Jeremy,2015-04-08
Opinion,Bernice,2015-04-08
Sports,Rob,2015-04-08
Business Day,Chad,2015-04-08
Business Day,Chad,2015-04-08
World,Thomas,2015-04-08
U.S.,Monica,2015-04-08
N.Y. / Region,Matt,2015-04-08
U.S.,Ron,2015-04-08
Business Day,Binyamin,2015-04-08
The Upshot,Brendan,2015-04-08
Food,Florence,2015-04-08
Food,Suzanne,2015-04-08
The Upshot,Lynn,2015-04-08
Food,Ligaya,2015-04-08
Sports,Andrew,2015-04-08
Food,Melissa,2015-04-08
Food,David,2015-04-08
Food,Dwight,2015-04-08
Food,Eric,2015-04-08
Food,Ligaya,2015-04-08
Universal,Por,2015-04-09
Fashion & Style,George,2015-04-09
Movies,Neil,2015-04-09
Movies,Jeannette,2015-04-09
Movies,Andy,2015-04-09
Movies,Nicolas,2015-04-09
Movies,Stephen,2015-04-09
Arts,William,2015-04-09
Movies,A.,2015-04-09
Movies,Manohla,2015-04-09
Crosswords/Games,Deb,2015-04-09
Movies,Ben,2015-04-09
Movies,Andy,2015-04-09
Technology,Nicole,2015-04-09
Arts,Review,2015-04-09
Movies,Robin,2015-04-09
Opinion,Tina,2015-04-09
false,Jeremy,2015-04-09
U.S.,South,2015-04-09
false,Jonathan,2015-04-09
Technology,Quentin,2015-04-09
false,Anahad,2015-04-09
false,Eleanor,2015-04-09
false,Brian,2015-04-09
Travel,Elaine,2015-04-09
false,Michael,2015-04-09
false,Carter,2015-04-09
false,Alan,2015-04-09
Science,Carl,2015-04-09
U.S.,Ron,2015-04-09
false,Kevin,2015-04-09
false,Jeremy,2015-04-09
Multimedia,Rena,2015-04-09
Technology,Brian,2015-04-09
Arts,Graham,2015-04-09
Magazine,Emily,2015-04-09
false,Marie,2015-04-09
Technology,Erica,2015-04-09
false,Brooke,2015-04-09
Movies,Mekado,2015-04-09
Arts,Andrew,2015-04-09
false,David,2015-04-09
false,Kate,2015-04-09
Movies,A.,2015-04-09
Arts,Gilbert,2015-04-09
Arts,Robin,2015-04-09
,International,2015-04-09
Movies,A.,2015-04-09
World,Jonah,2015-04-09
Health,Judi,2015-04-09
false,Maggie,2015-04-09
N.Y. / Region,Matt,2015-04-09
Arts,Dave,2015-04-09
U.S.,Nick,2015-04-09
Travel,Elaine,2015-04-09
false,Jo-ann,2015-04-09
,International,2015-04-09
Technology,Natasha,2015-04-09
N.Y. / Region,Robert,2015-04-09
false,Vanessa,2015-04-09
false,Peter,2015-04-09
Opinion,Margaret,2015-04-09
false,Stephen,2015-04-09
U.S.,Kj,2015-04-09
false,Dealbook,2015-04-09
Opinion,Elizabeth,2015-04-09
Opinion,Christine,2015-04-09
N.Y. / Region,Tatiana,2015-04-09
NYT Now,Adeel,2015-04-09
false,Barron,2015-04-09
Technology,Mike,2015-04-09
World,Chris,2015-04-09
The Upshot,Josh,2015-04-09
Opinion,Eli,2015-04-09
Opinion,Nicholas,2015-04-09
Opinion,Gail,2015-04-09
Multimedia,James,2015-04-09
Arts,Kathryn,2015-04-09
Arts,Robin,2015-04-09
T Magazine,Jo-ann,2015-04-09
Business Day,Michael,2015-04-09
Sports,Tim,2015-04-09
Sports,Billy,2015-04-09
Sports,Seth,2015-04-09
N.Y. / Region,Patrick,2015-04-09
N.Y. / Region,Stephanie,2015-04-09
U.S.,Michael,2015-04-09
Business Day,John,2015-04-09
Theater,Charles,2015-04-09
Theater,Charles,2015-04-09
N.Y. / Region,Liz,2015-04-09
World,William,2015-04-09
U.S.,Matt,2015-04-09
Sports,Karen,2015-04-09
Business Day,Matthew,2015-04-09
Sports,Bill,2015-04-09
World,Robert,2015-04-09
U.S.,Emma,2015-04-09
U.S.,John,2015-04-09
World,Jeffrey,2015-04-09
U.S.,Mitch,2015-04-09
U.S.,Michael,2015-04-09
Books,Sam,2015-04-09
World,Gaia,2015-04-09
Opinion,Masha,2015-04-09
Business Day,Patricia,2015-04-09
Style,Jacob,2015-04-09
Fashion & Style,William,2015-04-09
U.S.,Jeremy,2015-04-09
Business Day,Michael,2015-04-09
Fashion & Style,Molly,2015-04-09
U.S.,Nicholas,2015-04-09
Fashion & Style,Bee,2015-04-09
Technology,Farhad,2015-04-09
Fashion & Style,Alison,2015-04-09
Business Day,Dealbook,2015-04-09
World,Marlise,2015-04-09
Movies,Michael,2015-04-09
Fashion & Style,Matthew,2015-04-09
Arts,Jon,2015-04-09
Style,Steven,2015-04-09
Arts,Mike,2015-04-09
Fashion & Style,Laura,2015-04-09
Arts,Alastair,2015-04-09
U.S.,Ron,2015-04-09
Arts,Stephen,2015-04-09
Crosswords & Games,Phillip,2015-04-09
U.S.,Scott,2015-04-09
Arts,Mike,2015-04-09
Health,Gina,2015-04-09
Style,Nick,2015-04-09
Arts,Zachary,2015-04-09
Food,Sara,2015-04-09
U.S.,Frances,2015-04-09
Technology,Brian,2015-04-09
Business Day,Fiona,2015-04-09
Business Day,Jad,2015-04-09
World,Nida,2015-04-09
Business Day,Michael,2015-04-09
Technology,Nick,2015-04-09
Business Day,Michael,2015-04-09
U.S.,Julia,2015-04-09
Arts,Robin,2015-04-09
Sports,Jonathan,2015-04-09
Books,Michiko,2015-04-09
N.Y. / Region,James,2015-04-09
N.Y. / Region,Charles,2015-04-09
Opinion,Charles,2015-04-09
Business Day,Binyamin,2015-04-09
Sports,Howard,2015-04-09
U.S.,Michael,2015-04-09
U.S.,Katharine,2015-04-09
N.Y. / Region,Stephanie,2015-04-09
Business Day,Danny,2015-04-09
U.S.,Michael,2015-04-09
Business Day,David,2015-04-09
Health,Denise,2015-04-09
Health,Sabrina,2015-04-09
World,Hari,2015-04-09
World,David,2015-04-09
Business Day,Michael,2015-04-09
Sports,Gary,2015-04-09
Business Day,David,2015-04-09
World,Suzanne,2015-04-09
Technology,Kit,2015-04-09
U.S.,Erik,2015-04-09
U.S.,Richard,2015-04-09
World,Joseph,2015-04-09
Business Day,Stacy,2015-04-09
U.S.,Alan,2015-04-09
Sports,Victor,2015-04-09
Real Estate,Peter,2015-04-09
Real Estate,Mike,2015-04-09
World,Rod,2015-04-09
The Upshot,Michael,2015-04-09
Business Day,Chad,2015-04-09
Business Day,Jenny,2015-04-09
World,David,2015-04-09
World,Edward,2015-04-09
N.Y. / Region,Benjamin,2015-04-09
Arts,Stephen,2015-04-09
World,David,2015-04-09
Business Day,Alexandra,2015-04-09
Business Day,Chad,2015-04-09
Technology,Farhad,2015-04-09
Technology,Farhad,2015-04-09
Arts,Matt,2015-04-09
World,Isabel,2015-04-09
Opinion,Ukamaka,2015-04-09
Opinion,Max,2015-04-09
Sports,Emma,2015-04-09
Sports,Jeff,2015-04-09
Sports,Jeff,2015-04-09
Sports,Christopher,2015-04-09
Fashion & Style,Vanessa,2015-04-09
World,Randal,2015-04-09
N.Y. / Region,David,2015-04-09
Business Day,Liz,2015-04-09
Sports,Karen,2015-04-09
U.S.,Monica,2015-04-09
World,Julie,2015-04-09
World,Helene,2015-04-09
Business Day,Stanley,2015-04-09
U.S.,Timothy,2015-04-09
Technology,J.,2015-04-09
Movies,Margalit,2015-04-09
Universal,Por,2015-04-10
Fashion & Style,Bill,2015-04-10
Opinion,Louis,2015-04-10
Crosswords/Games,Deb,2015-04-10
false,Nick,2015-04-10
false,Nick,2015-04-10
Fashion & Style,Sofia,2015-04-10
Opinion,Paul,2015-04-10
false,Nabeel,2015-04-10
false,Anna,2015-04-10
false,Nick,2015-04-10
false,First,2015-04-10
Fashion & Style,Jimmy,2015-04-10
Technology,Vindu,2015-04-10
Arts,Robin,2015-04-10
false,Andrew,2015-04-10
false,Nick,2015-04-10
Food,David,2015-04-10
false,Alan,2015-04-10
false,Ann,2015-04-10
Food,Melissa,2015-04-10
T Magazine,Deborah,2015-04-10
Travel,Elaine,2015-04-10
false,Nick,2015-04-10
Arts,Joe,2015-04-10
false,Andrew,2015-04-10
false,Hilary,2015-04-10
false,Nick,2015-04-10
false,Janelle,2015-04-10
false,Michael,2015-04-10
Arts,Ben,2015-04-10
Books,Maria,2015-04-10
Opinion,Paul,2015-04-10
Arts,John,2015-04-10
false,Nick,2015-04-10
false,Lawrence,2015-04-10
Magazine,Jim,2015-04-10
Arts,Christopher,2015-04-10
false,Toby,2015-04-10
Arts,Alexandra,2015-04-10
,International,2015-04-10
false,First,2015-04-10
false,Saeed,2015-04-10
Food,Meghan,2015-04-10
false,Elizabeth,2015-04-10
false,Alan,2015-04-10
Arts,Jeremy,2015-04-10
false,Jason,2015-04-10
,International,2015-04-10
false,Andrew,2015-04-10
Travel,Charu,2015-04-10
false,Vanessa,2015-04-10
Opinion,Paul,2015-04-10
Sports,Colin,2015-04-10
N.Y. / Region,Sarah,2015-04-10
Arts,Christopher,2015-04-10
Opinion,Margaret,2015-04-10
World,Austin,2015-04-10
World,John,2015-04-10
U.S.,Heather,2015-04-10
false,Dealbook,2015-04-10
World,Austin,2015-04-10
Opinion,Timothy,2015-04-10
false,Jon,2015-04-10
T Magazine,Quick,2015-04-10
Opinion,Ron,2015-04-10
N.Y. / Region,Benjamin,2015-04-10
false,Gretchen,2015-04-10
NYT Now,Adeel,2015-04-10
Movies,Jon,2015-04-10
Opinion,Patrick,2015-04-10
Opinion,Paul,2015-04-10
Opinion,David,2015-04-10
Movies,Manohla,2015-04-10
Multimedia,James,2015-04-10
Movies,Ken,2015-04-10
Movies,Ken,2015-04-10
Movies,Manohla,2015-04-10
Movies,Jeannette,2015-04-10
Sports,Dave,2015-04-10
Arts,Kathryn,2015-04-10
U.S.,Liam,2015-04-10
Arts,Jada,2015-04-10
T Magazine,Jon,2015-04-10
Sports,Seth,2015-04-10
Sports,Juliet,2015-04-10
U.S.,Adam,2015-04-10
Sports,Pat,2015-04-10
World,Rick,2015-04-10
U.S.,Julie,2015-04-10
N.Y. / Region,Elizabeth,2015-04-10
N.Y. / Region,Mireya,2015-04-10
N.Y. / Region,James,2015-04-10
World,Robert,2015-04-10
U.S.,Scott,2015-04-10
N.Y. / Region,Matt,2015-04-10
World,Michael,2015-04-10
Theater,Ben,2015-04-10
N.Y. / Region,Kirk,2015-04-10
N.Y. / Region,Sarah,2015-04-10
N.Y. / Region,Jim,2015-04-10
U.S.,Alan,2015-04-10
Sports,Karen,2015-04-10
World,Elisabetta,2015-04-10
Sports,Scott,2015-04-10
World,David,2015-04-10
Arts,Bruce,2015-04-10
Sports,Peter,2015-04-10
U.S.,Jess,2015-04-10
Business Day,Stephanie,2015-04-10
U.S.,Deborah,2015-04-10
N.Y. / Region,Andy,2015-04-10
World,Elisabeth,2015-04-10
N.Y. / Region,Alexander,2015-04-10
